#points 40
#t[s] lat long ADCdruck ADCdruck_stddev temp temp_stdev temp_records
43006.1025 51.7276193610635 9.96145372855918 1795.0 1276.925 5.98075037098189 17.492645 0.483982607616223 20.0
43006.3025 51.7276193610635 9.96145372855918 1795.0 1277.825 5.33332682291269 16.7061538461538 0.0733660224793317 13.0
43006.5025 51.7276193610635 9.96145372855918 1795.0 1278.2 9.24445779913565 16.656745 0.157472694379058 20.0
43006.7025 51.7276193610635 9.96145372855918 1795.0 1278.75 6.15528228434732 16.69915 0.166423052790171 20.0
43006.9025 51.7276193610635 9.96145372855918 1795.0 1277.675 4.99693656153448 16.7645210526316 0.474253963253919 19.0
43007.1025 51.7276193610635 9.96145372855918 1795.0 1281.275 15.4757673476956 16.620405 0.231113786856172 20.0
43007.3025 51.7276193610635 9.96145372855918 1795.0 1276.6 5.06359556046887 16.699155 0.219643733065617 20.0
43007.5025 51.7276193610635 9.96145372855918 1795.0 1276.55 15.1458740256216 16.699145 0.183205432438561 20.0
43007.7025 51.7276193610635 9.96145372855918 1795.0 1278.525 5.23444123092427 16.6688666666667 0.156378159884586 18.0
43007.9025 51.7276193610635 9.96145372855918 1795.0 1279.7 5.87452125708981 16.729435 0.177616903122986 20.0
43008.1025 51.7276193610635 9.96145372855918 1795.0 1276.85 5.2466656077932 16.71732 0.269240538552426 20.0
43008.3025 51.7276193610635 9.96145372855918 1795.0 1277.8 5.39073278877742 16.3692210526316 0.143684737419508 19.0
43008.5025 51.7276193610635 9.96145372855918 1795.0 1276.5 11.8827606220104 16.11164 0.218030001146631 20.0
43008.7025 51.7276193610635 9.96145372855918 1795.0 1279.15 5.57471972389644 15.8974263157895 0.167718476031164 19.0
43008.9025 51.7276193610635 9.96145372855918 1795.0 1276.075 5.19320469459851 15.6997947368421 0.275108991748216 19.0
43009.1025 51.7276193610635 9.96145372855918 1795.0 1277.825 5.12292640977791 15.5181 0.214984706432807 20.0
43009.3025 51.7276193610635 9.96145372855918 1795.0 1278.75 7.49583217528247 15.348515 0.162050283168528 20.0
43009.5025 51.7276193610635 9.96145372855918 1795.0 1276.625 6.29161147878666 15.39092 0.15546806939047 20.0
43009.7025 51.7276193610635 9.96145372855918 1795.0 1278.225 5.76839449067069 15.3202533333333 0.152359149672374 15.0
43009.9025 51.7276193610635 9.96145372855918 1795.0 1274.05 16.3675746523424 15.172915 0.21073351009035 20.0
43010.1025 51.7276193610635 9.96145372855918 1795.0 1277.8 4.86415460280612 14.9475789473684 0.121638561142373 19.0
43010.3025 51.7276193610635 9.96145372855918 1795.0 1277.025 14.3326332193355 14.9921789473684 0.19357382266191 19.0
43010.5025 51.7276193610635 9.96145372855918 1795.0 1278.575 5.55827086421668 14.87617 0.2317171467544 20.0
43010.7025 51.7276193610635 9.96145372855918 1795.0 1275.55 13.0018267947239 14.71265 0.172457315008671 20.0
43010.9025 51.7276193610635 9.96145372855918 1795.0 1277.925 6.73938980917412 14.742915 0.15744115495956 20.0
43011.1025 51.7276193610635 9.96145372855918 1795.0 1276.35 6.28311228612063 14.58548 0.156026435580642 20.0
43011.3025 51.7276193610635 9.96145372855918 1795.0 1279.125 10.533725599236 14.839815 0.344509747721309 20.0
43011.5025 51.7276193610635 9.96145372855918 1795.0 1277.825 5.32863725543408 14.791385 0.237657405260177 20.0
43011.7025 51.7276193610635 9.96145372855918 1795.0 1277.675 7.32935024405302 14.7945578947368 0.177349726798684 19.0
43011.9025 51.7276193610635 9.96145372855918 1795.0 1277.875 5.03580926962092 14.83377 0.172473467814618 20.0
43012.1025 51.7276193610635 9.96145372855918 1795.0 1279.35 4.44719012411208 14.92006875 0.191367802669199 16.0
43012.3025 51.7276193610635 9.96145372855918 1795.0 1278.55 6.58767789133622 15.18503 0.441538591858061 20.0
43012.5025 51.7276193610635 9.96145372855918 1795.0 1278.825 5.14726869320031 17.51082 0.423977837392475 20.0
43012.7025 51.7276193610635 9.96145372855918 1795.0 1278.5 7.84219357067906 18.4414842105263 0.197362800481374 19.0
43012.9025 51.7276193610635 9.96145372855918 1795.0 1282.0 5.26782687642637 18.704195 0.169620716526608 20.0
43013.1025 51.7276193610635 9.96145372855918 1795.0 1285.975 10.7737818336924 18.813245 0.138690473627427 20.0
43013.3025 51.7276193610635 9.96145372855918 1795.0 1290.55 4.91909544530293 18.66786 0.285437007761783 20.0
43013.5025 51.7276193610635 9.96145372855918 1795.0 1298.15 6.91212702429578 18.6965421052632 0.135265311676484 19.0
43013.7025 51.7276193610635 9.96145372855918 1795.0 1305.4 9.85596266226694 18.69209 0.148880159524364 20.0
43013.9025 51.7276193610635 9.96145372855918 1795.0 1304.15 5.75564939863435 18.70571875 0.172505935473066 16.0
43014.1025 51.7276193610635 9.96145372855918 1795.0 1306.125 16.3511276369552 18.80113 0.155164100551642 20.0
43014.3025 51.7276193610635 9.96145372855918 1795.0 1316.1 4.83114893167247 18.861715 0.183366259914413 20.0
43014.5025 51.7276193610635 9.96145372855918 1795.0 1317.5 8.44985206971104 18.801125 0.297789611764749 20.0
43014.7025 51.7276193610635 9.96145372855918 1795.0 1320.1 4.55411901469428 19.2131 0.523968961867017 20.0
43014.9025 51.7276193610635 9.96145372855918 1795.0 1324.775 5.57443943370093 18.7985894736842 0.185701724320246 19.0
43015.1025 51.7276193610635 9.96145372855918 1795.0 1321.525 18.9063316113941 18.75266 0.201274914979488 20.0
43015.3025 51.7276193610635 9.96145372855918 1795.0 1328.625 6.01534496101429 18.67997 0.155149263936378 20.0
