#points 40
#t[s] lat long ADCdruck ADCdruck_stddev temp temp_stdev temp_records
52047.3025 51.7167898965921 9.96383000000047 2047.6 7.77110030820156 16.72338 0.214897588632027 20.0
52047.5025 51.7167898965921 9.96383000000047 2027.925 7.2228370464836 16.97776 0.274851984529521 20.0
52047.7025 51.7167898965921 9.96383000000047 2007.45 7.41602993518704 17.3319842105263 0.625658965674971 19.0
52047.9025 51.7167898965921 9.96383000000047 1989.5 7.54983443527075 17.129195 0.190013163951675 20.0
52048.1025 51.7167898965921 9.96383000000047 1965.625 18.1103388979886 17.0896736842105 0.163809291690945 19.0
52048.3025 51.7167898965921 9.96383000000047 1953.55 7.53309365400802 17.33514 0.204526221790726 20.0
52048.5025 51.7167898965921 9.96383000000047 1929.65 9.64248411974692 17.40783 0.205954118919499 20.0
52048.7025 51.7167898965921 9.96383000000047 1913.95 6.72662619743775 17.407845 0.229539622886649 20.0
52048.9025 51.7167898965921 9.96383000000047 1898.6 7.75822144569294 17.60773 0.232651490646114 20.0
52049.1025 51.7167898965921 9.96383000000047 1884.225 26.3073064945904 17.76522 0.207996318717573 20.0
52049.3025 51.7167898965921 9.96383000000047 1869.875 9.72673506373028 17.8258 0.240704844155623 20.0
52049.5025 51.7167898965921 9.96383000000047 1851.5 6.58786763679317 18.22565 0.609766525401292 20.0
52049.7025 51.7167898965921 9.96383000000047 1839.225 7.49829147210811 18.06811 0.221674484097654 20.0
52049.9025 51.7167898965921 9.96383000000047 1821.65 6.52131121783426 18.098395 0.169638573075225 20.0
52050.1025 51.7167898965921 9.96383000000047 1804.5 9.3968079686569 17.9872176470588 0.123835717717917 17.0
52050.3025 51.7167898965921 9.96383000000047 1780.125 9.18201366804615 18.219545 0.252997362585074 20.0
52050.5025 51.7167898965921 9.96383000000047 1772.9 13.8668669857339 18.31649 0.462016402197845 20.0
52050.7025 51.7167898965921 9.96383000000047 1755.1 6.9849838940428 18.18928 0.393469024955927 20.0
52050.9025 51.7167898965921 9.96383000000047 1741.75 8.89592603387563 18.2948157894737 0.20919096101777 19.0
52051.1025 51.7167898965921 9.96383000000047 1717.175 6.07407400351272 18.280135 0.245645039182535 20.0
