#Zeit[s]		Temperatur		Druck		Absorbtion	ohne LED	Blau	IR		Latitude		Longitude		Messpunkte: 100/s	LEDZeit: 10/s
43522005	2399	15.0942	1277	1030.11	0.0611328	4095	0.3	0.0100366	0.0114286	51.7273	9.9631
43522010	2395	14.6097	1275	1028.5	0.045	4095	0.3	0.0100366	0.0114286	51.7273	9.9631
43522015	2398	14.9731	1263	1018.82	-0.0517993	4095	0.3	0.0100366	0.0114286	51.7273	9.9631
43522020	2401	15.3364	1274	1027.69	0.0369336	4095	0.3	0.0100366	0.0114286	51.7273	9.9631
43522025	2393	14.3675	1283	1034.95	0.109534	4095	0.3	0.0100366	0.0114286	51.7273	9.9631
43522030	2397	14.8519	1261	1017.21	-0.0679327	4095	0.3	0.0100366	0.0114286	51.7273	9.9631
43522035	2397	14.8519	1281	1033.34	0.0934009	4095	0.3	0.0100366	0.0114286	51.7273	9.9631
43522040	2400	15.2153	1260	1016.4	-0.0759991	4095	0.3	0.0100366	0.0114286	51.7273	9.9631
43522045	2394	14.4886	1278	1030.92	0.0691992	4095	0.3	0.0100366	0.0114286	51.7273	9.9631
43522050	2392	14.2464	1281	1033.34	0.0934009	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522055	2411	16.5477	1276	1029.31	0.0530664	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522060	2412	16.6689	1276	1029.31	0.0530664	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522065	2413	16.79	1288	1038.99	0.149867	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522070	2411	16.5477	1284	1035.76	0.1176	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522075	2411	16.5477	1273	1026.89	0.028866	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522080	2413	16.79	1283	1034.95	0.109534	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522085	2412	16.6689	1283	1034.95	0.109534	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522090	2413	16.79	1275	1028.5	0.045	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522095	2412	16.6689	1278	1030.92	0.0691992	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522100	2411	16.5477	1271	1025.27	0.0127332	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522105	2396	14.7308	1275	1028.5	0.045	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522110	2395	14.6097	1289	1039.79	0.157933	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522115	2398	14.9731	1269	1023.66	-0.00339966	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522120	2400	15.2153	1281	1033.34	0.0934009	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522125	2396	14.7308	1344	1084.16	0.6016	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522130	2400	15.2153	1270	1024.47	0.00466675	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522135	2396	14.7308	1281	1033.34	0.0934009	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522140	2397	14.8519	1283	1034.95	0.109534	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522145	2395	14.6097	1309	1055.93	0.319266	4095	0.3	0.0100366	0.3	51.7273	9.9631
43522150	2399	15.0942	1281	1033.34	0.0934009	4095	0.3	0.3	0.3	51.7273	9.9631
43522155	2405	15.8209	1288	1038.99	0.149867	4095	0.3	0.3	0.3	51.7273	9.9631
43522160	2401	15.3364	1281	1033.34	0.0934009	4095	0.3	0.3	0.3	51.7273	9.9631
43522165	2405	15.8209	1276	1029.31	0.0530664	4095	0.3	0.3	0.3	51.7273	9.9631
43522170	2409	16.3055	1277	1030.11	0.0611328	4095	0.3	0.3	0.3	51.7273	9.9631
43522175	2405	15.8209	1281	1033.34	0.0934009	4095	0.3	0.3	0.3	51.7273	9.9631
43522180	2403	15.5787	1276	1029.31	0.0530664	4095	0.3	0.3	0.3	51.7273	9.9631
43522185	2401	15.3364	1277	1030.11	0.0611328	4095	0.3	0.3	0.3	51.7273	9.9631
