#Datum	Latitude	Longitude
06160856	51.5582627761889	9.93843439347623
06160856	51.5582517629042	9.93849018609374
06160856	51.5582482678092	9.93850784642087
06160857	51.5582231505249	9.93872909476441
06160857	51.5582385054306	9.93858951086292
06160858	51.5582207274282	9.93874924775442
06160858	51.5582163715662	9.93878851513948
06160859	51.5582152994708	9.93879817990989
06160859	51.5582357794309	9.93861343492266
06160900	51.5582381812225	9.93862467359378
06160900	51.5582323040797	9.93862255545386
06160901	51.5582192811538	9.9387571278284
06160902	51.5582159519739	9.93879066706009
06160902	51.5582151525469	9.9387988718555
06160903	51.5582149995502	9.93880072794868
06160903	51.5582149615609	9.93880118779308
06160904	51.5582152286448	9.93880040262282
06160904	51.558215203645	9.93880049577789
06160905	51.5582151102139	9.93880078582572
06160906	51.5582150490375	9.93880099800388
06160907	51.5582149538224	9.93880130359347
06160907	51.5582435184193	9.938625771526
06160907	51.5582454595544	9.93855427558177
06160908	51.5582461119193	9.93852971905327
06160908	51.5582463321183	9.93852130274086
06160909	51.5582464330904	9.93851825694377
06160910	51.5582465112643	9.93851675059671
06160910	51.5582465356269	9.93851611665067
06160910	51.5582468466936	9.9385142625132
06160911	51.558246934163	9.93851362371533
06160911	51.5582469238145	9.93851389234344
06160912	51.558246898	9.93851430506838
06160912	51.5582468798777	9.93851449085213
06160913	51.5582801853612	9.93832196662314
06160913	51.55830708288	9.93843883790584
06160913	51.5582754399333	9.93843504969857
06160913	51.5582653139934	9.93843313031618
06160913	51.5582617235162	9.93843401089991
06160914	51.558260881612	9.93843232705315
06160914	51.5582605351595	9.93843220224679
06160914	51.5582604591185	9.93843178908519
06160915	51.5582603791517	9.93843211366273
06160915	51.5582603366224	9.93843248218829
06160916	51.5582349145175	9.93868792133998
06160916	51.5582529780212	9.93850686685096
06160916	51.5582454791873	9.93853404517763
06160916	51.5582553420684	9.9384668920737
06160917	51.5582495628697	9.93849926038506
06160918	51.5582477350694	9.93850956529928
06160918	51.5582470420956	9.93851350645294
06160919	51.5582468692151	9.93851445864758
06160919	51.558246768943	9.93851492120396
06160920	51.5582468512553	9.93851418079802
06160920	51.5582468380728	9.93851438433703
06160921	51.558246929758	9.93851389804968
06160921	51.5582468378183	9.93851422715406
06160922	51.5582469120391	9.93851383788514
06160922	51.5582469474024	9.93851365712371
06160923	51.5582469070407	9.93851390417409
06160923	51.5582469547671	9.93851350128472
06160924	51.5582469452238	9.93851352397543
06160924	51.5582228049853	9.93873101121359
06160924	51.5582169547582	9.93878383265479
06160924	51.5582155028038	9.93879682741841
06160925	51.5582362635577	9.93860936650114
06160925	51.5582199590049	9.9387552041776
06160925	51.5582160630869	9.93879045000043
06160925	51.558215160096	9.93879886712918
06160926	51.5582149378173	9.93880093907532
06160927	51.5582148830895	9.93880144921488
06160928	51.5582250827463	9.93867745494376
06160928	51.5582173125913	9.93877127904351
06160929	51.5582368695714	9.93860103329743
06160929	51.5582204010325	9.93875186624803
06160930	51.5582375798806	9.93859722921946
06160930	51.558243544976	9.93854364990713
06160930	51.5582456146309	9.93852512110199
06160930	51.55822257057	9.93873314186902
06160931	51.5582388245529	9.93858704071606
06160931	51.5582440174292	9.938539976769
06160931	51.5582455679921	9.93852906464909
06160932	51.5582464034401	9.93851947574804
06160932	51.5582464941011	9.93851742470699
06160932	51.5582479814381	9.93852014820705
06160932	51.5582805318841	9.93832235951809
06160933	51.5582887337164	9.93827274013228
06160933	51.5582613471029	9.93843040298415
06160933	51.5582519481413	9.93848475237826
06160934	51.5582487383127	9.93850330847351
06160934	51.558235884571	9.93858304536537
06160934	51.5582774246673	9.93833917155685
06160934	51.5582879449016	9.93827759140899
06160934	51.5582326825165	9.93867482313789
06160935	51.5582195432011	9.93876945557141
06160935	51.5582732994463	9.93838643824657
06160935	51.5582869187018	9.93828904647427
06160935	51.5582903500947	9.9382643092085
06160936	51.5582912095126	9.93825790040698
06160936	51.5582555680949	9.93851348217437
06160936	51.5582826297506	9.93832013330506
06160937	51.5582542673603	9.93847870439583
06160937	51.5582494508611	9.93850181270695
06160937	51.5582234911947	9.93872749961971
06160938	51.5582172589979	9.93878252907114
06160938	51.5582156505747	9.93879627538093
06160938	51.5582241035207	9.93877646631495
06160938	51.5582390988882	9.93860411872471
06160939	51.5582440882855	9.93854576033437
06160939	51.5582459101971	9.93852501041608
06160940	51.5582348331889	9.93859076259285
06160940	51.5582426661295	9.93854095851125
06160940	51.558245391975	9.93852385317127
06160941	51.5582469740511	9.93852637350164
06160941	51.5583798431769	9.93864299057055
06160941	51.5583776827462	9.93864120076048
06160942	51.5583025555928	9.93847463577788
06160942	51.5582942491299	9.93831131673519
06160942	51.5582484700378	9.93864852238175
06160943	51.5582510093878	9.93854142466166
06160943	51.5582623226479	9.93844384555301
06160943	51.5582549332765	9.93848372356903
06160944	51.5582636213766	9.9384253332432
06160944	51.5582663748749	9.93840682786769
06160945	51.5582561205807	9.93847300008566
06160946	51.5582640329849	9.93842170564862
06160947	51.5582405126572	9.93855838274912
06160948	51.5582487772123	9.93851603284395
06160948	51.5582474203797	9.93851560330564
06160949	51.5582352500609	9.93858813318798
06160949	51.5582200618966	9.93874847072249
06160950	51.5582163232085	9.93878793912332
06160950	51.5582153467587	9.93879784239998
06160951	51.5582151789943	9.93880005124937
06160952	51.5582358764492	9.9386132527914
06160953	51.5582431070189	9.93854799612369
06160953	51.5582404766111	9.93860433931802
06160953	51.5582446132173	9.93854575031616
06160953	51.5582459870059	9.93852535779418
06160953	51.5582466871233	9.93851712574623
06160953	51.5582466185413	9.93851655894529
06160953	51.5582468105278	9.93851511547501
06160954	51.5582230564752	9.93872999829782
06160955	51.5582387255172	9.93858835427218
06160955	51.5582405429804	9.93858802170228
06160956	51.5582539353224	9.9384832066441
06160956	51.5582247911872	9.9387223000701
06160956	51.5582174809077	9.93878189080631
06160956	51.5582368674399	9.9386057262351
06160956	51.5582434981488	9.93854540645435
06160957	51.5582457443792	9.93852498146262
06160957	51.5582465107894	9.93851800346173
06160957	51.5582467735086	9.93851561145974
06160958	51.5582468636566	9.93851479068192
06160958	51.5582468945894	9.93851450904578
06160959	51.5582802049923	9.93832204457264
06160959	51.558258021251	9.93845019063991
06160959	51.558217887125	9.93877772036192
06160959	51.5582252298062	9.93878204494199
06160959	51.5582492091412	9.93870437697726
06160959	51.5582912503016	9.93826124530862
06160959	51.5582293787442	9.93875017120416
06161000	51.5582423850217	9.93855516585178
06161000	51.5582903992821	9.93825892794009
06161000	51.5582922727907	9.9382597773823
06161000	51.5582917626933	9.93827422226735
06161001	51.558393223429	9.93850955122754
06161001	51.5582253931326	9.93879880733911
06161001	51.5582175017822	9.9388005018739
06161001	51.5582282062329	9.93876338406594
06161001	51.5582572656967	9.93866262035969
06161001	51.5582686053518	9.93862330011172
06161001	51.5582754483924	9.93859957187359
06161002	51.5582783880861	9.93858937848807
06161002	51.5582276775042	9.93876714552729
06161002	51.5582403854209	9.93872263598641
06161002	51.5582561176654	9.93866750910662
06161003	51.558265745453	9.93863377266338
06161004	51.5582716398216	9.93861311838252
06161005	51.5582752484775	9.9386004733991
06161005	51.5582774577571	9.93859273192821
06161006	51.5582788103046	9.93858799250703
06161007	51.5582414457143	9.93870426636216
06161007	51.5582482956909	9.93868280492585
06161007	51.558240907431	9.93870593562129
06161007	51.5582455276983	9.93869146194802
06161008	51.5582622571362	9.93863905471625
06161008	51.5582790560595	9.93858642981184
06161008	51.5582853652379	9.93856666545526
06161008	51.5582857438177	9.93856547950295
06161008	51.5582409977193	9.93870565256835
06161008	51.5582412706395	9.93870479760988
06161008	51.5582161209302	9.9386905771687
06161008	51.558182347718	9.938657433183
06161008	51.5581517201608	9.93862642815671
06161008	51.5581214772577	9.9385958125252
06161008	51.5580916141777	9.93856558139798
06161008	51.5580621261507	9.93853572994599
06161009	51.5581678242891	9.93855736193933
06161009	51.5582224672629	9.93856854507975
06161009	51.5582403362194	9.93870470388653
06161010	51.5582421108318	9.93869927674138
06161010	51.5582218044201	9.93877568606197
06161011	51.5582169014496	9.9387941350447
06161011	51.5582156797879	9.93879871500061
06161012	51.5582153938315	9.9387998037686
06161012	51.5582164102449	9.93879638958237
06161013	51.558215573646	9.93879923131419
06161013	51.5582153677037	9.93879993085323
06161014	51.5582183169911	9.9387900628637
06161014	51.5582222764947	9.93877681455062
06161014	51.5582165260856	9.93879604603916
06161015	51.55821552224	9.93879942555524
06161015	51.5582153086468	9.93880013386836
06161016	51.5582152067434	9.93880047327372
06161016	51.5582162419964	9.93879705377654
06161016	51.5582154194264	9.93879975996757
06161017	51.5582152339786	9.93880038134954
06161017	51.5582150729068	9.93880099645191
06161017	51.5582336790177	9.93873877757291
06161017	51.5582667252894	9.93862816221016
06161017	51.5582851631994	9.93856641724871
06161017	51.5582161095834	9.9387958520359
06161018	51.5582321928653	9.93874232769472
06161018	51.558228588338	9.9387637036023
06161018	51.558215826535	9.93879644061486
06161018	51.5582255822167	9.93875743267416
06161018	51.5582588750949	9.93864754388059
06161018	51.5582816150042	9.93857559044914
06161018	51.5582817602644	9.938576503621
06161018	51.5582812620884	9.93857895307138
06161018	51.5582810948901	9.93857977515452
06161019	51.5582809937824	9.93858027228218
06161019	51.5582809441046	9.93858051653856
06161019	51.558280928627	9.93858059263903
06161019	51.5582809298876	9.93858058644081
06161019	51.558280935843	9.9385805571593
06161019	51.5582809410528	9.93858053154358
06161019	51.5582809440787	9.93858051666619
06161019	51.5582809452941	9.93858051069029
06161019	51.5582809451278	9.93858051150759
06161020	51.558280944953	9.9385805123672
06161020	51.5582809448534	9.93858051285683
06161020	51.5582809448113	9.93858051306391
06161020	51.558215998221	9.93879556098079
06161020	51.558228556988	9.93875397702635
06161020	51.5582656383523	9.93863119504315
06161020	51.5582160751281	9.93879530632933
06161020	51.5582382790804	9.93872178569892
06161020	51.5582726536749	9.93860796624254
06161020	51.5582871440562	9.93855998640963
06161021	51.5582893227819	9.93855277232121
06161021	51.5582868593663	9.93856092906122
06161021	51.5582838813926	9.93857078958043
06161021	51.5582818541134	9.93857750220719
06161021	51.558280889018	9.93858069778312
06161021	51.5582806117207	9.93858161595649
06161021	51.5582806513222	9.9385814848297
06161021	51.5582287948513	9.93876303718806
06161021	51.5582386876724	9.93872841762946
06161022	51.5582158261252	9.93879620325433
06161022	51.5582397722913	9.93871422133947
06161022	51.5582616666714	9.93864262971472
06161022	51.5582707378303	9.93861340126155
06161022	51.5582769049722	9.93859352992859
06161022	51.5582791151213	9.93858640854104
06161022	51.5582801774711	9.93858298551199
06161022	51.5582160867557	9.93879528388447
06161022	51.5582294736145	9.93875097850448
06161023	51.5582658781504	9.93863042262577
06161023	51.5582161858989	9.93879495614664
06161023	51.5582311941726	9.93874525559496
06161023	51.5582604966519	9.93864822306283
06161023	51.5582986950446	9.93861940154248
06161023	51.5582432102868	9.93870160289052
06161023	51.5582136998924	9.93879293945704
06161023	51.5582736220523	9.93834444646236
06161023	51.5582854248397	9.93827807233854
06161024	51.558249523174	9.93848855772424
06161024	51.5582160200669	9.93878848699945
06161024	51.5582123627823	9.93893577839689
06161024	51.5583501618434	9.93838499965365
06161024	51.5583537140781	9.93836969156648
06161025	51.5583414416075	9.93840524625228
06161025	51.5583242280254	9.93845511614541
06161025	51.5583138095525	9.93848529976638
06161025	51.5583000387498	9.93852519550648
06161025	51.5582855974461	9.93856703377226
06161026	51.5582787875784	9.93858676281172
06161026	51.5582774225313	9.93859071752417
06161026	51.5582782980537	9.93858818102606
06161026	51.5582795536841	9.93858454330759
06161026	51.5582804600614	9.9385819174191
06161026	51.5582809223471	9.93858057811953
06161026	51.5582810739643	9.93858013886542
06161026	51.5582810728147	9.938580142196
06161026	51.5582810247188	9.93858028153583
06161027	51.5582809800129	9.93858041105437
06161027	51.5582809530371	9.93858048920658
06161027	51.5582809488367	9.93858050137577
06161027	51.5582809466036	9.93858050784527
06161027	51.5582809452979	9.93858051162802
06161027	51.5582809447117	9.93858051332642
06161027	51.5582160227959	9.93879549603055
06161027	51.558227641247	9.93876675527662
06161027	51.5582517235409	9.93869080350873
06161028	51.5582759977779	9.93834265887589
06161028	51.5582412015609	9.93869247198798
06161028	51.5582277641035	9.93891105733817
06161028	51.5582497419323	9.93883449147732
06161028	51.5582736120654	9.93867372553633
06161028	51.5582837795377	9.93858936180195
06161028	51.5582859026915	9.9385598004033
06161028	51.5582847210556	9.93855830760368
06161028	51.5582829481231	9.93856611422138
06161029	51.5582816516462	9.93857390218296
06161029	51.5582809861907	9.93857878137305
06161029	51.5582807644502	9.93858093982221
06161029	51.5582807598662	9.93858146576134
06161029	51.5582808058466	9.9385814077974
06161029	51.5582808507181	9.93858120960634
06161029	51.5582808846253	9.93858101132543
06161029	51.5582809134401	9.93858080166277
06161029	51.5582809335703	9.93858063446668
06161030	51.5582809438707	9.93858054053152
06161030	51.5582809479383	9.93858049947915
06161030	51.5582809488085	9.93858048694186
06161030	51.5582164549641	9.93879406476063
06161030	51.5582192706612	9.93878474087115
06161030	51.55823506493	9.93872484974252
06161030	51.5582387117086	9.93871102132846
06161030	51.5582406286371	9.93870509765347
06161031	51.558247463405	9.93868397692634
06161031	51.5582162652894	9.93879458256559
06161031	51.5582232536655	9.9387752697578
06161031	51.5582440417611	9.93870530450468
06161031	51.5582574336962	9.93866001829862
06161031	51.5582662040536	9.93863036043284
06161031	51.5582167522842	9.93879310566571
06161031	51.558215815729	9.93879618789645
06161032	51.5582270606619	9.93875895031872
06161032	51.558236987972	9.93872607604724
06161032	51.5582451350151	9.93869909712674
06161032	51.5582530971563	9.93867273050891
06161032	51.5582594204926	9.93865179079069
06161032	51.5582642266741	9.93863587512807
06161032	51.5582301298164	9.93875821321692
06161032	51.5582163464845	9.93879497103243
06161032	51.5582150281146	9.93879847721519
06161033	51.5582339005906	9.93873607268279
06161033	51.5582669721394	9.93862671625379
06161033	51.5582852628266	9.93856623497105
06161033	51.5582830539832	9.93857353879372
06161033	51.5582816593427	9.93857815035293
06161033	51.5582809614509	9.93858045802234
06161033	51.5582807337513	9.93858121094018
06161033	51.5582807359615	9.93858120363188
06161033	51.5582807888835	9.93858102863845
06161034	51.5582760688584	9.93834132420181
06161034	51.5582762062865	9.93834906298556
06161034	51.5582773523553	9.93840519978533
06161034	51.558362596366	9.93845353939044
06161034	51.55834881234	9.93847497454529
06161034	51.5583113837947	9.93853317844029
06161034	51.5582809047863	9.93858057529734
06161034	51.5582711445554	9.93859575308115
06161034	51.5582716644405	9.93859494461366
06161035	51.5582752227042	9.93858941127363
06161035	51.5582780556858	9.93858500579868
06161035	51.5582795051446	9.93858275179591
06161035	51.5582802573164	9.93858158211983
06161035	51.5582807137653	9.93858087231205
06161035	51.5582808342404	9.93858068496555
06161035	51.5584064007399	9.93864283674305
06161035	51.5584097155482	9.9386444796738
06161035	51.5584231396694	9.93874036450264
06161036	51.5584257267458	9.93875994595886
06161036	51.558409259132	9.93864841420479
06161036	51.5584101240191	9.93864116288888
06161036	51.5583687806883	9.93846366622989
06161036	51.5584074472466	9.93863210765721
06161036	51.5584129188204	9.93865142931045
06161036	51.5584079805558	9.93864387010245
06161036	51.558493828902	9.93873335521237
06161036	51.5585039382078	9.93874383964543
06161037	51.5584451124511	9.93870003950559
06161037	51.5584070541709	9.93864351481187
06161037	51.5584073656765	9.93864262412858
06161037	51.558332757671	9.938442897971
06161037	51.5583924907972	9.93860304822625
06161037	51.5583616857428	9.93840735278813
06161037	51.5584216209104	9.93873767722072
06161037	51.5583669691532	9.93876915304793
06161037	51.5582978118259	9.93873883414694
06161038	51.5583132900341	9.9389572463822
06161038	51.5582921387353	9.93896217304577
06161038	51.558387147596	9.9390433837908
06161038	51.5579857039949	9.93950814863535
06161038	51.557662365119	9.93988844021385
06161038	51.5579971517232	9.94036057474702
06161038	51.558005232412	9.94019620121451
06161038	51.5580428671572	9.94030692615541
06161038	51.5580779035125	9.94038722478779
06161038	51.5580970561612	9.94045981206926
06161038	51.5581106767539	9.94052879513236
06161038	51.5581214894089	9.94059526362451
06161038	51.5581299132216	9.94066575543018
06161038	51.5581395524103	9.94073138573201
06161038	51.5581465932089	9.94079735130997
06161038	51.5581511194367	9.94086281397374
06161038	51.5581528377268	9.94092618116172
06161038	51.5581546817455	9.94098820724519
06161038	51.5581545141074	9.94104838930996
06161038	51.5581548912931	9.94110924192699
06161038	51.558154639836	9.94117235765787
06161038	51.5581543045599	9.94123505429359
06161038	51.5581530891839	9.9412934761587
06161038	51.558153256822	9.9413503054622
06161038	51.5581525024507	9.94140663185151
06161038	51.5581500297892	9.94146220386954
06161038	51.5581458807472	9.94151643478306
06161038	51.558137582663	9.94156898931595
06161038	51.5581248840797	9.94161743671628
06161038	51.5581090422827	9.94166244753631
06161038	51.5580962598804	9.94171248749824
06161038	51.5580877103392	9.94176688604983
06161038	51.5580843994874	9.94182430208655
06161038	51.5580830583829	9.94187962264748
06161038	51.5580808790881	9.94193351828488
06161038	51.5580789512504	9.9419843126181
06161039	51.558075430851	9.94203351438971
06161039	51.5580680966857	9.9420876614842
06161039	51.5580584994066	9.94215371088119
06161039	51.5580493212226	9.94223074057134
06161039	51.5580442920807	9.94231447578402
06161039	51.5580425737906	9.94239963592025
06161039	51.5580451302711	9.94248395786615
06161039	51.5580479382086	9.94256400504144
06161039	51.5580452140901	9.9426386877987
06161039	51.5580424061525	9.94271311909886
06161039	51.558035616811	9.94278931059869
06161039	51.5580240078751	9.94286214933725
06161039	51.5580083337161	9.94293364697131
06161039	51.5579905221719	9.94300413877698
06161039	51.5579726268086	9.9430824257526
06161039	51.5579584194827	9.94314537384542
06161039	51.5579468524564	9.94318904356094
06161039	51.5579398954767	9.94322642684909
06161039	51.5579368360821	9.94325383567246
06161039	51.557932770859	9.94328342379066
06161039	51.5579285379979	9.94331988506945
06161039	51.557922209661	9.94336187840434
06161039	51.5579158394146	9.9434000998828
06161039	51.5579032665599	9.94344770909282
06161039	51.5578849101919	9.94350571186276
06161039	51.5578696970377	9.94356723503204
06161039	51.5578582976494	9.94362716563972
06161039	51.5578619856868	9.94368474931451
06161039	51.5578835690874	9.94373990223738
06161039	51.5579210361946	9.9437817279342
06161039	51.5579660470146	9.94381399826141
06161039	51.5580149973292	9.94383545593353
06161039	51.5580660431195	9.94385356084438
06161039	51.5581165440861	9.94386923500331
06161039	51.5581673803288	9.94388231077226
06161039	51.5582198929522	9.94390058332118
06161039	51.5582727408517	9.94391977787944
06161039	51.5583520648563	9.94380874289408
06161039	51.5584076788254	9.94383683274859
06161039	51.5584666429329	9.94386661477884
06161039	51.5585182089583	9.94389265998573
06161039	51.5585714453424	9.94391954919484
06161039	51.5586237947525	9.94394599016717
06161039	51.5586772288731	9.94397297907579
06161039	51.55872932534	9.94399929251992
06161039	51.5587798366293	9.94402480526305
06161039	51.5588299948906	9.94405013972725
06161039	51.5588792387084	9.94407501237174
06161039	51.5589315464407	9.94410143255877
06161039	51.5589843438752	9.9441281001083
06161039	51.5590362555658	9.94415432040491
06161039	51.5590694826576	9.94425605983468
06161039	51.5591155412156	9.94427357801231
06161039	51.5591561096269	9.94429444895121
06161039	51.5591992764283	9.94431867265137
06161039	51.5592424013201	9.94434046559962
06161039	51.5592802456129	9.94436217472883
06161039	51.5593159106109	9.9443829618487
06161039	51.5593494382236	9.9444035813305
06161039	51.5593823371935	9.94442202151748
06161040	51.5594162000823	9.94444012642833
06161040	51.559450943071	9.94445705787274
06161040	51.5594871948022	9.94447516278359
06161040	51.5595232788954	9.94449662045571
06161040	51.5595630929354	9.94451690466138
06161040	51.5596034098897	9.94453827851447
06161040	51.5596433077488	9.94455504232081
06161040	51.5596810682226	9.94457105175587
06161040	51.5597202117104	9.94458572008642
06161040	51.5597600257504	9.94460407645436
06161040	51.5597990016002	9.94462084026071
06161040	51.5598375583548	9.94463684969577
06161040	51.5598761989284	9.9446522723976
06161040	51.5599146299544	9.94466828183266
06161040	51.559951719876	9.94468462654384
06161040	51.5599889355261	9.94470155798825
06161040	51.5600264026332	9.94471656159493
06161040	51.5600642050165	9.94472896681162
06161040	51.5601026779521	9.94474179112347
06161040	51.5601385524977	9.94475687854918
06161040	51.5601735050339	9.94477414526972
06161040	51.5602079127464	9.94479116053315
06161040	51.5602426557351	9.94480867871078
06161040	51.5602765605334	9.944825107241
06161040	51.5603112616125	9.94484027848574
06161040	51.5603470942486	9.94485494681629
06161040	51.5603858186412	9.94486944750878
06161040	51.5604229923818	9.94488319382998
06161040	51.5604588669274	9.94489635341796
06161040	51.5604965016726	9.9449112732056
06161040	51.5605330048609	9.94492736645969
06161040	51.5605679993067	9.94494521991345
06161040	51.5606042929474	9.94496248663398
06161040	51.5606422210592	9.94497807697388
06161040	51.5606789337951	9.94498997927638
06161040	51.5607149340693	9.94499852881762
06161040	51.5607533231858	9.94500624016854
06161040	51.5607912932071	9.9450132809672
06161040	51.5608290117714	9.94502216578456
06161040	51.5608658083263	9.94503255934449
06161040	51.5609041974429	9.94504320436152
06161040	51.5609413292739	9.94505569339725
06161040	51.5609742701534	9.94506910444232
06161040	51.5610019723434	9.94508100674483
06161040	51.5610269504148	9.94508955628606
06161040	51.5610487433631	9.94509617798957
06161040	51.5610673930976	9.94510171004566
06161040	51.5610795049477	9.94510539808305
06161040	51.5610907366979	9.94511168451043
06161040	51.5611065784949	9.9451203178707
06161040	51.5611262340579	9.94513096288773
06161040	51.5611471888158	9.94514102117153
06161040	51.5611706581447	9.94514831342729
06161040	51.5612002462629	9.94515585714015
06161040	51.5612315107617	9.94516113773915
06161040	51.5612684749547	9.94516742416652
06161040	51.5613108035657	9.94518008084031
06161040	51.5613535093624	9.94519667700859
06161040	51.5613946225974	9.94521226734849
06161040	51.5614377055797	9.94523121044966
06161041	51.5614822134856	9.94524805807503
06161041	51.561525631744	9.94526289404365
06161041	51.5615674155313	9.94527714327904
06161041	51.5616099955994	9.94529223070475
06161041	51.5616539586816	9.94530756958755
06161041	51.5616975026685	9.94532089681359
06161041	51.561739621732	9.9453343916777
06161041	51.5617789328578	9.94535140694114
06161041	51.5618115384612	9.9453811626974
06161041	51.5618323674906	9.94543019683095
06161041	51.5618402883891	9.94549155236217
06161041	51.5618391987417	9.94555818849238
06161041	51.5618332475904	9.9456261657271
06161041	51.5618265001583	9.94569045492443
06161041	51.5618206328261	9.94575574995013
06161041	51.5618157713223	9.94581718930038
06161041	51.561812250923	9.9458767008129
06161041	51.5618106164518	9.94593512267801
06161041	51.5618117480088	9.9459940474573
06161041	51.5618133824799	9.94605347515079
06161041	51.5618148074034	9.94611189701589
06161041	51.5618151845891	9.94616906159552
06161041	51.5618180344361	9.94622522034677
06161041	51.5618231893066	9.9462810438219
06161041	51.5618325770381	9.94633745403024
06161041	51.5618465748164	9.94639520534309
06161041	51.5618616622422	9.94645195082756
06161041	51.5618773364011	9.94650609792205
06161041	51.5618946869406	9.94655764662656
06161041	51.5619121632088	9.94660810568365
06161041	51.5619292203817	9.9466605763975
06161041	51.5619474091116	9.94671287947329
06161041	51.5619663522128	9.94676635601553
06161041	51.5619847504902	9.9468194134626
06161041	51.5620022267583	9.94687314146193
06161041	51.5620176494602	9.9469264503661
06161041	51.5620309766862	9.94697908871802
06161041	51.562042417984	9.94703222998413
06161041	51.5620536078248	9.94708411396476
06161041	51.5620642109323	9.947137590507
06161041	51.5620728442926	9.94718905539247
06161041	51.5620815614719	9.94723783806893
06161041	51.5620943019647	9.9472911469731
06161041	51.5621097246665	9.94734906592401
06161041	51.562126823749	9.94740430266591
06161041	51.5621423302699	9.94745886885556
06161041	51.5621582977954	9.94751519524487
06161041	51.5621744748685	9.94757034816774
06161041	51.562187676366	9.94762583636674
06161041	51.5622017579633	9.94768392295572
06161041	51.5622170968461	9.94774041698309
06161041	51.5622314718101	9.94779372588726
06161041	51.5622453857693	9.94784829207691
06161041	51.5622608084712	9.9479042831901
06161041	51.5622766921777	9.94795918465587
06161041	51.562293288346	9.94800746441814
06161041	51.5623090463239	9.94805054740044
06161041	51.5623237984735	9.94809019380244
06161041	51.5623339405764	9.94812187739643
06161041	51.5623416938368	9.94815045968624
06161042	51.5623491537306	9.948178874338
